Transaction_ID,Year,Season,Category,City,State,Customer_ID,Product_ID,Payment_Mode,MRP,Discount_%,Quantity,Return_Flag,Out_of_Stock,Hour_of_Day,Selling_Price,Revenue,Margin
T5017,2022,Festive,Grocery,Chennai,Maharashtra,C459,P366,Wallet,11443.46,34,3,0,0,0,7552.68,22658.04,11672.339999999997
T5018,2023,Summer,Electronics,Hyderabad,Tamil Nadu,C684,P408,Wallet,6174.77,17,2,0,0,4,5125.06,10250.12,2099.42
T5019,2022,Festive,Electronics,Kolkata,West Bengal,C556,P393,COD,10294.41,17,4,0,0,0,8544.36,34177.44,7000.199999999997
T5020,2019,Summer,Home,Delhi,Maharashtra,C1221,P285,Wallet,8644.71,46,3,0,0,16,4668.14,14004.420000000002,11929.709999999995
T5021,2022,Summer,Beauty,Mumbai,Telangana,C1833,P479,Wallet,4715.6,67,2,1,0,0,1556.15,3112.3,6318.900000000001
T5022,2020,Winter,Fashion,Pune,Delhi,C1053,P472,UPI,39932.39,40,4,0,0,14,23959.43,95837.72,63891.84
T5023,2020,Festive,Grocery,Mumbai,Maharashtra,C1296,P378,COD,24877.78,39,1,0,0,4,15175.45,15175.45,9702.329999999998
T5024,2023,Monsoon,Beauty,Bangalore,Telangana,C1627,P492,UPI,19548.27,50,2,0,0,8,9774.14,19548.28,19548.260000000002
T5025,2022,Winter,Mobiles,Kolkata,Tamil Nadu,C1037,P312,Debit Card,47541.27,49,4,0,0,17,24246.05,96984.2,93180.87999999999
T5026,2023,Winter,Grocery,Mumbai,Telangana,C280,P15,COD,18676.22,60,2,0,0,5,7470.49,14940.98,22411.460000000003
T5027,2021,Monsoon,Fashion,Chennai,Tamil Nadu,C1939,P251,Wallet,8515.24,9,1,0,0,20,7748.87,7748.87,766.3699999999999
T5028,2020,Summer,Mobiles,Mumbai,Telangana,C1916,P408,Wallet,13847.34,48,4,0,0,11,7200.62,28802.48,26586.88
T5029,2023,Monsoon,Home,Chennai,Karnataka,C1645,P50,UPI,12100.53,32,1,0,0,13,8228.36,8228.36,3872.17
T5030,2021,Festive,Beauty,Chennai,Telangana,C1092,P25,UPI,25037.32,46,3,0,1,6,13520.15,40560.45,34551.51
T5031,2023,Monsoon,Grocery,Delhi,Delhi,C1985,P286,Debit Card,14716.96,35,3,0,0,6,9566.02,28698.06,15452.819999999996
T5032,2022,Summer,Electronics,Mumbai,Delhi,C753,P81,Debit Card,25899.85,11,4,0,1,18,23050.87,92203.48,11395.919999999998
T5033,2022,Monsoon,Fashion,Delhi,Maharashtra,C477,P349,Wallet,33530.81,11,4,0,0,5,29842.42,119369.68,14753.559999999998
T5034,2022,Summer,Grocery,Pune,Telangana,C1436,P105,Credit Card,38909.48,8,2,0,0,2,35796.72,71593.44,6225.520000000004
T5035,2022,Summer,Electronics,Pune,West Bengal,C1150,P285,Debit Card,35565.86,36,4,0,0,15,22762.15,91048.6,51214.84
T5036,2019,Festive,Grocery,Kolkata,West Bengal,C911,P460,Wallet,10438.42,32,3,0,0,15,7098.13,21294.39,10020.869999999999
T5037,2021,Monsoon,Mobiles,Chennai,West Bengal,C1121,P378,Debit Card,5971.81,60,4,0,0,17,2388.72,9554.88,14332.360000000002
T5038,2021,Monsoon,Electronics,Pune,Telangana,C1186,P35,COD,27214.02,8,2,0,0,4,25036.9,50073.8,4354.239999999998
T5039,2022,Festive,Electronics,Kolkata,West Bengal,C958,P401,UPI,10105.81,12,3,0,0,19,8893.11,26679.33,3638.0999999999967
T5040,2019,Summer,Grocery,Mumbai,Maharashtra,C1476,P147,Wallet,4429.7,18,4,0,1,3,3632.35,14529.4,3189.3999999999996
T5041,2022,Monsoon,Home,Kolkata,Telangana,C1478,P106,Debit Card,26449.3,34,1,0,0,15,17456.54,17456.54,8992.759999999998
T5042,2019,Festive,Home,Kolkata,Delhi,C1619,P251,UPI,16474.35,7,1,0,0,3,15321.15,15321.15,1153.199999999999
T5043,2022,Summer,Beauty,Mumbai,Maharashtra,C1855,P136,Credit Card,37856.22,6,1,0,0,23,35584.85,35584.85,2271.3700000000026
T5044,2020,Festive,Mobiles,Delhi,West Bengal,C287,P101,Debit Card,15846.74,14,1,0,0,12,13628.2,13628.2,2218.539999999999
T5045,2020,Monsoon,Home,Delhi,Karnataka,C1750,P60,Wallet,48940.11,20,2,0,0,13,39152.09,78304.18,19576.040000000008
T5046,2023,Festive,Grocery,Chennai,West Bengal,C1825,P197,COD,37974.45,26,1,0,0,16,28101.09,28101.09,9873.359999999997
T5047,2022,Winter,Home,Chennai,Delhi,C1229,P12,UPI,3073.12,39,1,0,0,2,1874.6,1874.6,1198.52
T5048,2021,Summer,Beauty,Mumbai,Maharashtra,C1684,P438,UPI,25541.86,53,4,0,0,2,12004.67,48018.68,54148.76
T5049,2023,Winter,Fashion,Mumbai,Telangana,C10,P244,COD,28218.5,6,1,0,0,16,26525.39,26525.39,1693.1100000000006
T5050,2020,Winter,Beauty,Hyderabad,West Bengal,C1861,P316,Wallet,34826.07,23,1,0,0,12,26816.07,26816.07,8010.0
T5051,2022,Summer,Electronics,Hyderabad,Karnataka,C714,P486,Credit Card,24990.28,8,4,0,0,20,22991.06,91964.24,7996.87999999999
T5052,2023,Summer,Electronics,Bangalore,Maharashtra,C1473,P11,COD,24275.49,45,3,0,0,19,13351.52,40054.56,32771.91
T5053,2022,Festive,Home,Pune,Delhi,C1834,P227,Credit Card,18523.34,60,2,0,0,9,7409.34,14818.68,22228.0
T5054,2020,Summer,Home,Chennai,Maharashtra,C204,P358,Wallet,13718.78,59,2,0,0,23,5624.7,11249.4,16188.160000000002
T5055,2023,Winter,Beauty,Kolkata,Maharashtra,C94,P120,Debit Card,47320.77,35,3,0,0,11,30758.5,92275.5,49686.80999999999
T5056,2020,Winter,Beauty,Pune,Karnataka,C1071,P394,Debit Card,16016.31,26,4,0,0,8,11852.07,47408.28,16656.96
T5057,2019,Monsoon,Grocery,Bangalore,Tamil Nadu,C1588,P215,Wallet,3358.38,52,3,1,0,20,1612.02,4836.0599999999995,5239.08
T5058,2020,Summer,Mobiles,Pune,Delhi,C1401,P419,Credit Card,8530.78,8,2,0,0,0,7848.32,15696.64,1364.920000000002
T5059,2022,Winter,Grocery,Bangalore,Tamil Nadu,C948,P6,COD,42892.38,25,2,0,0,3,32169.28,64338.56,21446.199999999997
T5060,2021,Monsoon,Electronics,Delhi,Karnataka,C1694,P334,Wallet,29414.35,45,3,0,0,18,16177.89,48533.67,39709.38
T5061,2020,Monsoon,Grocery,Kolkata,Telangana,C1084,P462,Wallet,38983.27,49,1,0,0,5,19881.47,19881.47,19101.799999999996
T5062,2021,Festive,Beauty,Delhi,Telangana,C830,P479,Debit Card,40477.32,12,2,0,0,14,35620.04,71240.08,9714.559999999998
T5063,2019,Winter,Grocery,Hyderabad,Telangana,C1967,P471,COD,41197.17,13,3,0,0,17,35841.54,107524.62,16066.889999999992
T5064,2023,Festive,Fashion,Bangalore,Maharashtra,C48,P491,Debit Card,27620.56,22,1,0,0,4,21544.04,21544.04,6076.52
T5065,2023,Winter,Mobiles,Pune,Tamil Nadu,C958,P5,Credit Card,9020.61,35,1,0,0,7,5863.4,5863.4,3157.210000000001
T5066,2021,Festive,Beauty,Hyderabad,Maharashtra,C1266,P71,Credit Card,7581.99,39,4,1,0,10,4625.01,18500.04,11827.919999999998
T5067,2023,Festive,Home,Kolkata,Telangana,C1921,P467,UPI,28784.42,34,3,0,0,4,18997.72,56993.16,29360.09999999999
T5068,2020,Summer,Grocery,Kolkata,Maharashtra,C1745,P180,Wallet,18452.41,22,2,0,0,20,14392.88,28785.76,8119.060000000001
T5069,2021,Festive,Beauty,Chennai,Maharashtra,C473,P48,COD,27990.8,45,4,0,0,7,15394.94,61579.76,50383.439999999995
T5070,2022,Summer,Home,Mumbai,Delhi,C1952,P89,COD,25024.2,28,2,0,0,10,18017.42,36034.84,14013.560000000005
T5071,2020,Monsoon,Home,Delhi,Delhi,C1005,P442,Debit Card,30189.46,52,1,0,0,20,14490.94,14490.94,15698.519999999999
T5072,2020,Winter,Electronics,Chennai,Maharashtra,C738,P122,Debit Card,1799.17,18,3,0,0,19,1475.32,4425.96,971.5500000000004
T5073,2020,Monsoon,Electronics,Pune,Karnataka,C43,P464,COD,1835.27,23,1,1,0,9,1413.16,1413.16,422.1099999999999
T5074,2022,Winter,Beauty,Chennai,West Bengal,C1540,P223,Debit Card,36135.44,64,1,0,0,8,13008.76,13008.76,23126.68
T5075,2019,Monsoon,Beauty,Pune,Tamil Nadu,C90,P234,UPI,9817.74,26,1,0,0,1,7265.13,7265.13,2552.6099999999997
T5076,2023,Winter,Fashion,Delhi,Delhi,C265,P62,Wallet,32679.48,34,3,0,0,16,21568.46,64705.38,33333.06
T5077,2021,Festive,Mobiles,Delhi,Maharashtra,C1922,P360,UPI,27419.48,19,4,0,0,3,22209.78,88839.12,20838.800000000003
T5078,2019,Winter,Mobiles,Kolkata,Tamil Nadu,C1877,P170,Credit Card,49093.36,25,2,0,0,11,36820.02,73640.04,24546.680000000008
T5079,2021,Winter,Beauty,Kolkata,Karnataka,C1948,P147,COD,41803.21,30,1,0,0,18,29262.25,29262.25,12540.96
T5080,2023,Monsoon,Electronics,Bangalore,Telangana,C915,P317,UPI,20774.1,16,2,0,0,18,17450.24,34900.48,6647.719999999994
T5081,2022,Monsoon,Grocery,Hyderabad,West Bengal,C258,P281,UPI,30897.36,11,2,0,0,18,27498.65,54997.3,6797.419999999998
T5082,2020,Monsoon,Fashion,Kolkata,Karnataka,C1774,P328,Debit Card,6041.01,39,4,0,0,6,3685.02,14740.08,9423.960000000001
T5083,2020,Summer,Mobiles,Chennai,Maharashtra,C1803,P250,Debit Card,19442.02,6,3,0,0,12,18275.5,54826.5,3499.5600000000013
T5084,2022,Summer,Beauty,Bangalore,Telangana,C1382,P37,Debit Card,36747.61,24,2,0,0,1,27928.18,55856.36,17638.86
T5085,2019,Winter,Electronics,Pune,Telangana,C242,P281,Credit Card,31209.04,51,4,0,0,7,15292.43,61169.72,63666.44
T5086,2019,Winter,Electronics,Bangalore,Telangana,C1197,P66,UPI,24326.67,16,2,0,0,5,20434.4,40868.8,7784.539999999994
T5087,2021,Festive,Electronics,Chennai,Karnataka,C1867,P451,Wallet,8991.15,57,1,0,0,10,3866.19,3866.19,5124.959999999999
T5088,2022,Festive,Grocery,Kolkata,Maharashtra,C1413,P209,Debit Card,40196.67,21,4,0,0,8,31755.37,127021.48,33765.2
T5089,2019,Winter,Home,Pune,West Bengal,C137,P151,Credit Card,13803.7,22,3,1,0,7,10766.89,32300.67,9110.430000000004
T5090,2022,Summer,Grocery,Chennai,Tamil Nadu,C413,P30,Credit Card,41059.86,28,3,0,0,19,29563.1,88689.29999999999,34490.280000000006
T5091,2023,Winter,Electronics,Mumbai,Karnataka,C1156,P413,Debit Card,30658.13,41,1,0,0,23,18088.3,18088.3,12569.830000000002
T5092,2020,Festive,Beauty,Kolkata,Delhi,C1452,P364,COD,18762.03,34,1,1,0,19,12382.94,12382.94,6379.089999999998
T5093,2020,Summer,Fashion,Hyderabad,Delhi,C1439,P399,UPI,2222.14,56,2,0,0,14,977.74,1955.48,2488.7999999999997
T5094,2020,Summer,Grocery,Pune,Karnataka,C1847,P77,Debit Card,11774.46,27,4,0,0,20,8595.36,34381.44,12716.399999999994
T5095,2022,Festive,Beauty,Chennai,Tamil Nadu,C1709,P342,Wallet,44475.73,41,4,0,0,10,26240.68,104962.72,72940.20000000001
T5096,2022,Winter,Electronics,Kolkata,Delhi,C1759,P287,UPI,40935.12,28,4,0,0,14,29473.29,117893.16,45847.32000000001
T5097,2021,Monsoon,Fashion,Delhi,Tamil Nadu,C1892,P453,Credit Card,28827.69,54,4,0,0,22,13260.74,53042.96,62267.799999999996
T5098,2020,Winter,Mobiles,Mumbai,Telangana,C543,P494,Wallet,23422.86,24,2,0,0,21,17801.37,35602.74,11242.980000000003
T5099,2021,Winter,Mobiles,Pune,Karnataka,C648,P333,UPI,32427.71,51,4,0,0,4,15889.58,63558.32,66152.51999999999
T5100,2020,Festive,Beauty,Pune,Telangana,C1504,P110,Wallet,23419.16,22,4,1,0,15,18266.94,73067.76,20608.880000000005
T5101,2021,Summer,Fashion,Hyderabad,Delhi,C702,P413,Credit Card,32286.38,30,3,0,0,1,22600.47,67801.41,29057.73
T5102,2021,Festive,Beauty,Kolkata,Tamil Nadu,C1742,P352,Debit Card,15508.72,47,3,1,0,14,8219.62,24658.86,21867.299999999996
T5103,2023,Winter,Fashion,Delhi,Telangana,C1385,P365,Wallet,41957.16,51,2,0,0,4,20559.01,41118.02,42796.30000000001
T5104,2021,Monsoon,Fashion,Kolkata,Delhi,C157,P53,Debit Card,35155.51,47,1,0,0,14,18632.42,18632.42,16523.090000000004
T5105,2022,Monsoon,Beauty,Delhi,Maharashtra,C1719,P169,Credit Card,16632.79,36,3,0,0,22,10644.99,31934.97,17963.4
T5106,2021,Monsoon,Fashion,Hyderabad,Maharashtra,C199,P286,Credit Card,41567.17,11,1,0,0,10,36994.78,36994.78,4572.389999999999
T5107,2020,Festive,Grocery,Mumbai,Telangana,C1656,P67,Wallet,24469.66,36,2,0,0,5,15660.58,31321.16,17618.16
T5108,2021,Summer,Electronics,Pune,Maharashtra,C1294,P94,Wallet,8897.02,69,3,1,0,5,2758.08,8274.24,18416.82
T5109,2019,Festive,Fashion,Delhi,Maharashtra,C1857,P365,Credit Card,4070.08,62,3,0,0,4,1546.63,4639.89,7570.349999999999
T5110,2020,Monsoon,Grocery,Bangalore,West Bengal,C998,P339,Wallet,35040.37,57,2,0,1,0,15067.36,30134.72,39946.020000000004
T5111,2019,Winter,Fashion,Hyderabad,Delhi,C1179,P158,Wallet,43283.02,38,4,0,0,19,26835.47,107341.88,65790.19999999998
T5112,2020,Summer,Grocery,Hyderabad,Karnataka,C386,P466,Wallet,40410.61,60,2,0,0,6,16164.24,32328.48,48492.740000000005
T5113,2022,Festive,Beauty,Chennai,Tamil Nadu,C1167,P183,Wallet,32851.42,36,1,1,0,15,21024.91,21024.91,11826.509999999998
T5114,2022,Festive,Mobiles,Mumbai,Maharashtra,C514,P491,UPI,7240.48,54,1,0,0,16,3330.62,3330.62,3909.8599999999997
T5115,2022,Summer,Home,Bangalore,Delhi,C1204,P380,Credit Card,4883.39,28,4,0,0,14,3516.04,14064.16,5469.4000000000015
T5116,2019,Summer,Fashion,Bangalore,West Bengal,C1127,P479,Credit Card,17382.48,50,2,0,0,19,8691.24,17382.48,17382.48
T5117,2023,Winter,Home,Chennai,West Bengal,C1052,P1,COD,42774.56,7,2,1,1,21,39780.34,79560.68,5988.440000000002
T5118,2020,Summer,Fashion,Delhi,Maharashtra,C99,P278,Debit Card,48094.47,14,4,0,0,9,41361.24,165444.96,26932.920000000013
T5119,2022,Winter,Beauty,Delhi,Telangana,C519,P188,COD,12219.77,10,2,0,0,7,10997.79,21995.58,2443.959999999999
T5120,2020,Monsoon,Beauty,Bangalore,Tamil Nadu,C660,P87,Wallet,38152.36,56,3,0,0,22,16787.04,50361.12,64095.96
T5121,2019,Monsoon,Grocery,Mumbai,West Bengal,C1467,P463,Wallet,28778.69,54,2,1,0,8,13238.2,26476.4,31080.979999999996
T5122,2023,Festive,Fashion,Delhi,Karnataka,C712,P255,UPI,1784.01,62,3,0,0,22,677.92,2033.7599999999998,3318.2700000000004
T5123,2019,Monsoon,Beauty,Hyderabad,Delhi,C1269,P175,UPI,27237.23,56,2,0,1,18,11984.38,23968.76,30505.7
T5124,2020,Monsoon,Beauty,Kolkata,Karnataka,C237,P177,UPI,40335.83,17,3,0,0,9,33478.74,100436.22,20571.27000000001
T5125,2023,Winter,Fashion,Chennai,Telangana,C691,P336,UPI,13950.91,63,1,0,0,19,5161.84,5161.84,8789.07
T5126,2023,Festive,Grocery,Mumbai,Delhi,C323,P393,UPI,44888.61,43,4,0,0,2,25586.51,102346.04,77208.40000000001
T5127,2019,Summer,Grocery,Delhi,Telangana,C1730,P472,UPI,11965.77,57,1,0,0,10,5145.28,5145.28,6820.490000000001
T5128,2022,Festive,Grocery,Kolkata,Tamil Nadu,C510,P21,UPI,4008.36,62,3,0,0,10,1523.18,4569.54,7455.540000000001
T5129,2020,Monsoon,Grocery,Bangalore,Tamil Nadu,C1530,P203,UPI,8164.98,24,4,0,0,7,6205.38,24821.52,7838.399999999998
T5130,2021,Summer,Mobiles,Chennai,Karnataka,C338,P422,UPI,41882.74,67,1,0,0,9,13821.3,13821.3,28061.44
T5131,2021,Festive,Fashion,Delhi,Karnataka,C15,P235,Credit Card,20981.83,14,1,1,0,8,18044.37,18044.37,2937.4600000000028
T5132,2019,Festive,Mobiles,Bangalore,Tamil Nadu,C922,P442,UPI,39887.89,30,3,0,0,9,27921.52,83764.56,35899.11
T5133,2020,Festive,Beauty,Delhi,Maharashtra,C1169,P104,Debit Card,26655.41,23,2,0,0,9,20524.67,41049.34,12261.480000000003
T5134,2020,Festive,Mobiles,Chennai,Tamil Nadu,C316,P403,UPI,24131.84,65,2,0,0,17,8446.14,16892.28,31371.4
T5135,2019,Winter,Grocery,Hyderabad,Maharashtra,C1977,P33,Wallet,40384.27,38,3,0,0,4,25038.25,75114.75,46038.05999999999
T5136,2020,Festive,Beauty,Pune,Delhi,C1480,P124,Wallet,21289.68,48,1,0,0,4,11070.63,11070.63,10219.050000000001
T5137,2022,Monsoon,Mobiles,Hyderabad,Maharashtra,C300,P151,UPI,40141.23,22,2,0,0,6,31310.16,62620.32,17662.140000000007
T5138,2019,Monsoon,Mobiles,Pune,Telangana,C170,P489,UPI,5212.98,20,2,0,0,19,4170.38,8340.76,2085.199999999999
T5139,2022,Winter,Fashion,Kolkata,Tamil Nadu,C1490,P171,Wallet,31888.28,30,1,0,0,19,22321.8,22321.8,9566.48
T5140,2020,Summer,Mobiles,Bangalore,Tamil Nadu,C1049,P168,Debit Card,35188.84,69,3,0,0,7,10908.54,32725.620000000003,72840.9
T5141,2019,Summer,Beauty,Pune,West Bengal,C142,P400,COD,44975.05,31,3,0,0,16,31032.78,93098.34,41826.81000000001
T5142,2020,Monsoon,Grocery,Hyderabad,Telangana,C616,P346,Credit Card,11371.33,8,2,0,0,5,10461.62,20923.24,1819.4199999999983
T5143,2019,Monsoon,Fashion,Chennai,West Bengal,C85,P385,Wallet,30290.15,55,3,0,0,12,13630.57,40891.71,49978.740000000005
T5144,2020,Winter,Mobiles,Bangalore,Telangana,C700,P452,UPI,21776.18,7,1,1,0,12,20251.85,20251.85,1524.3300000000017
T5145,2022,Summer,Fashion,Delhi,Maharashtra,C1224,P275,Credit Card,19262.03,20,3,0,0,12,15409.62,46228.86,11557.229999999994
T5146,2022,Summer,Home,Pune,Delhi,C1946,P210,UPI,5514.34,32,4,0,0,15,3749.75,14999.0,7058.360000000001
T5147,2020,Festive,Fashion,Pune,Telangana,C274,P151,COD,6884.82,48,3,0,0,1,3580.11,10740.33,9914.13
T5148,2019,Festive,Grocery,Mumbai,Karnataka,C891,P131,COD,41882.03,22,3,0,0,4,32667.98,98003.94,27642.149999999998
T5149,2021,Festive,Home,Pune,Tamil Nadu,C1468,P233,Wallet,37537.72,6,3,0,0,9,35285.46,105856.38,6756.780000000006
T5150,2022,Winter,Home,Pune,Telangana,C871,P362,Credit Card,19240.59,48,4,0,0,9,10005.11,40020.44,36941.92
T5151,2022,Monsoon,Fashion,Delhi,Delhi,C379,P246,Credit Card,41458.63,24,1,0,0,10,31508.56,31508.56,9950.069999999996
T5152,2021,Winter,Beauty,Chennai,Telangana,C592,P79,COD,4222.16,60,3,0,0,19,1688.86,5066.58,7599.900000000001
T5153,2020,Summer,Grocery,Kolkata,Tamil Nadu,C172,P126,UPI,31313.74,27,2,0,0,23,22859.03,45718.06,16909.420000000006
T5154,2019,Monsoon,Beauty,Bangalore,Maharashtra,C649,P174,Wallet,43435.17,64,3,0,0,8,15636.66,46909.979999999996,83395.53
T5155,2020,Festive,Grocery,Delhi,Telangana,C1057,P413,Debit Card,41975.44,49,4,0,0,12,21407.47,85629.88,82271.88
T5156,2023,Winter,Grocery,Bangalore,Karnataka,C414,P479,COD,18764.58,51,4,0,0,12,9194.64,36778.56,38279.76000000001
T5157,2022,Winter,Beauty,Hyderabad,Tamil Nadu,C864,P306,COD,37312.65,41,2,0,0,1,22014.46,44028.92,30596.380000000005
T5158,2023,Festive,Electronics,Mumbai,Delhi,C210,P129,Wallet,21487.91,12,4,0,0,4,18909.36,75637.44,10314.199999999997
T5159,2022,Winter,Home,Chennai,Maharashtra,C947,P64,UPI,42038.88,9,4,0,0,4,38255.38,153021.52,15134.0
T5160,2022,Festive,Fashion,Delhi,Maharashtra,C468,P95,Credit Card,26631.95,27,4,0,0,11,19441.32,77765.28,28762.520000000004
T5161,2023,Summer,Beauty,Mumbai,Tamil Nadu,C1217,P469,COD,38289.88,14,1,0,0,19,32929.3,32929.3,5360.5799999999945
T5162,2023,Monsoon,Beauty,Pune,West Bengal,C743,P247,Wallet,4112.86,31,4,0,0,7,2837.87,11351.48,5099.959999999999
T5163,2020,Summer,Fashion,Chennai,Maharashtra,C1147,P466,Wallet,29583.29,5,3,0,0,5,28104.13,84312.39,4437.48
T5164,2023,Summer,Home,Chennai,Delhi,C625,P208,Wallet,27604.15,12,2,0,0,17,24291.65,48583.3,6625.0
T5165,2020,Festive,Fashion,Kolkata,Maharashtra,C1009,P182,Credit Card,30576.84,15,3,0,0,7,25990.31,77970.93000000001,13759.589999999997
T5166,2020,Winter,Grocery,Hyderabad,Maharashtra,C566,P49,COD,34842.95,32,3,0,0,20,23693.21,71079.63,33449.219999999994
T5167,2020,Summer,Electronics,Kolkata,Maharashtra,C1999,P376,Wallet,45921.83,38,2,1,0,22,28471.53,56943.06,34900.600000000006
T5168,2022,Summer,Grocery,Kolkata,Karnataka,C407,P325,Credit Card,39326.97,47,1,1,1,19,20843.29,20843.29,18483.68
T5169,2022,Summer,Electronics,Bangalore,Maharashtra,C1008,P286,UPI,11137.97,32,1,0,0,1,7573.82,7573.82,3564.1499999999996
T5170,2023,Winter,Fashion,Bangalore,Telangana,C1987,P31,Debit Card,41329.63,53,4,0,0,9,19424.93,77699.72,87618.79999999999
T5171,2022,Winter,Grocery,Pune,Karnataka,C1192,P138,COD,6279.57,65,1,0,0,19,2197.85,2197.85,4081.72
T5172,2023,Festive,Home,Mumbai,Karnataka,C184,P266,Credit Card,31185.49,41,1,0,0,5,18399.44,18399.44,12786.050000000003
T5173,2022,Summer,Grocery,Hyderabad,West Bengal,C587,P460,Debit Card,44161.14,7,4,0,0,4,41069.86,164279.44,12365.119999999995
T5174,2019,Monsoon,Beauty,Chennai,Karnataka,C1013,P325,Debit Card,5235.88,13,1,0,0,15,4555.22,4555.22,680.6599999999999
T5175,2019,Winter,Electronics,Pune,Delhi,C1768,P218,Credit Card,42514.69,6,1,0,0,2,39963.81,39963.81,2550.8800000000047
T5176,2023,Festive,Electronics,Hyderabad,Telangana,C598,P352,Credit Card,39971.31,27,4,0,0,22,29179.06,116716.24,43168.999999999985
T5177,2022,Summer,Home,Hyderabad,Telangana,C1062,P36,Credit Card,25288.02,55,3,0,0,3,11379.61,34138.83,41725.229999999996
T5178,2022,Monsoon,Electronics,Mumbai,Maharashtra,C287,P29,Wallet,15583.1,21,3,0,0,0,12310.65,36931.95,9817.350000000002
T5179,2020,Winter,Electronics,Bangalore,Delhi,C646,P92,UPI,20390.82,29,2,0,0,13,14477.48,28954.96,11826.68
T5180,2021,Monsoon,Home,Hyderabad,Karnataka,C652,P46,Wallet,48439.18,31,1,0,0,13,33423.03,33423.03,15016.150000000001
T5181,2023,Winter,Grocery,Hyderabad,Karnataka,C583,P282,Debit Card,10244.54,24,4,0,0,23,7785.85,31143.4,9834.760000000002
T5182,2021,Festive,Fashion,Hyderabad,Maharashtra,C536,P156,Debit Card,29064.29,40,4,0,0,18,17438.57,69754.28,46502.880000000005
T5183,2021,Monsoon,Grocery,Delhi,Maharashtra,C1874,P26,Debit Card,4345.39,32,1,1,0,5,2954.87,2954.87,1390.5200000000004
T5184,2023,Summer,Beauty,Hyderabad,Maharashtra,C735,P364,Credit Card,11051.07,33,1,0,0,11,7404.22,7404.22,3646.8499999999995
T5185,2022,Summer,Beauty,Hyderabad,Maharashtra,C293,P208,COD,38213.16,46,4,0,0,17,20635.11,82540.44,70312.20000000001
T5186,2023,Winter,Electronics,Chennai,West Bengal,C1935,P463,Wallet,15269.43,62,4,0,0,8,5802.38,23209.52,37868.2
T5187,2021,Summer,Beauty,Kolkata,Tamil Nadu,C1379,P102,COD,49291.15,36,4,0,0,19,31546.34,126185.36,70979.24
T5188,2022,Monsoon,Fashion,Delhi,Maharashtra,C23,P146,UPI,25140.69,16,2,0,0,22,21118.18,42236.36,8045.019999999997
T5189,2019,Festive,Electronics,Hyderabad,Telangana,C253,P249,UPI,25923.66,34,3,0,0,12,17109.62,51328.86,26442.120000000003
T5190,2023,Winter,Beauty,Kolkata,Delhi,C88,P223,Wallet,2008.47,64,4,0,0,18,723.05,2892.2,5141.68
T5191,2023,Monsoon,Mobiles,Hyderabad,Karnataka,C1201,P202,Debit Card,47835.03,15,3,0,0,12,40659.78,121979.34,21525.75
T5192,2022,Winter,Mobiles,Mumbai,Tamil Nadu,C1865,P432,UPI,8876.83,15,1,0,0,18,7545.31,7545.31,1331.5199999999995
T5193,2019,Festive,Mobiles,Mumbai,Maharashtra,C626,P463,COD,27009.36,54,3,0,0,18,12424.31,37272.93,43755.15
T5194,2019,Winter,Mobiles,Kolkata,Maharashtra,C144,P152,COD,19904.6,5,3,1,0,20,18909.37,56728.11,2985.6899999999987
T5195,2022,Summer,Grocery,Delhi,Tamil Nadu,C1786,P192,Credit Card,20896.12,31,3,0,0,9,14418.32,43254.96,19433.399999999998
T5196,2020,Summer,Mobiles,Chennai,Delhi,C1339,P298,Debit Card,32236.35,36,1,0,0,5,20631.26,20631.26,11605.09
T5197,2023,Winter,Electronics,Delhi,Delhi,C1847,P311,Credit Card,33172.02,10,3,0,0,2,29854.82,89564.45999999999,9951.599999999991
T5198,2023,Festive,Home,Delhi,Maharashtra,C873,P257,Wallet,7883.57,45,3,0,0,15,4335.96,13007.880000000001,10642.829999999998
T5199,2021,Festive,Grocery,Mumbai,Tamil Nadu,C285,P309,UPI,25079.42,40,2,0,0,8,15047.65,30095.3,20063.539999999997
T5200,2022,Summer,Home,Mumbai,Tamil Nadu,C1797,P306,Credit Card,39565.78,43,1,0,0,16,22552.49,22552.49,17013.289999999997
T5201,2021,Festive,Electronics,Chennai,West Bengal,C854,P336,Credit Card,22275.67,34,3,0,0,22,14701.94,44105.82,22721.189999999995
T5202,2021,Winter,Electronics,Pune,Tamil Nadu,C985,P237,Wallet,8457.06,61,1,0,0,8,3298.25,3298.25,5158.8099999999995
T5203,2019,Monsoon,Fashion,Pune,Karnataka,C658,P498,COD,15798.2,15,4,0,0,4,13428.47,53713.88,9478.920000000006
T5204,2023,Winter,Grocery,Pune,Telangana,C1283,P455,COD,10776.5,7,3,0,0,18,10022.14,30066.42,2263.0800000000017
T5205,2021,Summer,Home,Hyderabad,Maharashtra,C1931,P189,Wallet,6465.71,52,1,0,0,14,3103.54,3103.54,3362.17
T5206,2019,Summer,Mobiles,Chennai,Maharashtra,C89,P31,COD,19003.54,10,3,0,0,9,17103.19,51309.56999999999,5701.050000000007
T5207,2022,Summer,Electronics,Hyderabad,Maharashtra,C1654,P262,Wallet,27138.62,11,3,0,0,3,24153.37,72460.11,8955.75
T5208,2021,Festive,Mobiles,Kolkata,Maharashtra,C42,P269,COD,3823.03,48,4,0,0,23,1987.98,7951.92,7340.200000000001
T5209,2023,Winter,Home,Kolkata,Tamil Nadu,C37,P206,Wallet,30270.4,65,2,0,0,11,10594.64,21189.28,39351.520000000004
